hour,day_of_week,is_weekend,is_raining,has_event,district,base_occupancy,is_available
16,6,1,0,0,Beşiktaş,0.85,0
2,2,0,0,0,Beşiktaş,0.85,0
14,2,0,1,0,Bakırköy,0.7,0
5,5,1,0,0,Bakırköy,0.7,0
19,1,0,0,0,Kadıköy,0.8,0
5,2,0,1,0,Şişli,0.75,0
14,6,1,0,0,Bakırköy,0.7,0
12,3,0,1,0,Beşiktaş,0.85,0
13,1,0,1,0,Bakırköy,0.7,1
23,3,0,0,0,Üsküdar,0.65,0
15,6,1,0,0,Bakırköy,0.7,0
9,1,0,1,0,Kadıköy,0.8,0
5,2,0,0,0,Üsküdar,0.65,1
10,0,0,1,0,Kadıköy,0.8,0
22,0,0,0,0,Şişli,0.75,0
13,4,0,0,0,Beşiktaş,0.85,0
18,2,0,1,0,Bakırköy,0.7,0
5,1,0,0,0,Kadıköy,0.8,1
17,4,0,0,0,Bakırköy,0.7,0
11,2,0,0,0,Kadıköy,0.8,0
4,4,0,0,0,Bakırköy,0.7,1
22,1,0,0,0,Kadıköy,0.8,0
13,6,1,0,0,Kadıköy,0.8,0
22,3,0,0,0,Bakırköy,0.7,1
10,3,0,0,0,Şişli,0.75,0
11,1,0,0,0,Beşiktaş,0.85,0
15,3,0,0,0,Üsküdar,0.65,1
18,6,1,1,0,Bakırköy,0.7,0
7,3,0,0,0,Bakırköy,0.7,0
7,4,0,0,0,Şişli,0.75,0
15,0,0,0,0,Üsküdar,0.65,1
3,0,0,0,0,Beşiktaş,0.85,0
17,3,0,0,0,Bakırköy,0.7,0
0,1,0,0,0,Bakırköy,0.7,1
18,0,0,0,0,Kadıköy,0.8,0
20,1,0,0,0,Beşiktaş,0.85,0
5,0,0,0,0,Beşiktaş,0.85,0
9,1,0,0,0,Kadıköy,0.8,0
19,1,0,0,0,Bakırköy,0.7,1
18,6,1,0,0,Kadıköy,0.8,0
8,6,1,0,0,Üsküdar,0.65,0
17,1,0,0,0,Kadıköy,0.8,0
15,0,0,0,0,Kadıköy,0.8,0
10,5,1,1,0,Şişli,0.75,0
4,1,0,0,0,Bakırköy,0.7,0
12,1,0,1,0,Kadıköy,0.8,0
2,2,0,0,0,Bakırköy,0.7,1
13,4,0,0,0,Üsküdar,0.65,1
21,3,0,1,0,Şişli,0.75,0
23,5,1,0,0,Şişli,0.75,0
0,4,0,0,0,Beşiktaş,0.85,0
7,2,0,0,0,Şişli,0.75,0
12,6,1,0,0,Beşiktaş,0.85,0
10,2,0,0,0,Şişli,0.75,0
8,3,0,0,0,Şişli,0.75,0
23,2,0,0,0,Şişli,0.75,0
8,5,1,0,0,Kadıköy,0.8,0
16,5,1,1,0,Beşiktaş,0.85,0
15,2,0,0,0,Üsküdar,0.65,0
5,5,1,0,0,Beşiktaş,0.85,0
12,0,0,0,0,Üsküdar,0.65,0
22,0,0,0,0,Bakırköy,0.7,0
14,2,0,0,0,Beşiktaş,0.85,0
13,6,1,0,0,Kadıköy,0.8,0
17,4,0,0,0,Kadıköy,0.8,0
10,5,1,1,0,Üsküdar,0.65,0
9,5,1,0,0,Bakırköy,0.7,0
23,4,0,0,0,Bakırköy,0.7,0
8,2,0,0,0,Şişli,0.75,0
8,2,0,0,0,Üsküdar,0.65,0
12,6,1,0,0,Bakırköy,0.7,0
15,0,0,0,0,Bakırköy,0.7,0
10,6,1,0,0,Beşiktaş,0.85,0
3,3,0,0,0,Kadıköy,0.8,0
12,0,0,1,0,Üsküdar,0.65,0
13,6,1,0,0,Üsküdar,0.65,0
5,1,0,0,0,Bakırköy,0.7,1
1,2,0,1,0,Bakırköy,0.7,0
9,6,1,0,0,Kadıköy,0.8,0
23,5,1,0,0,Üsküdar,0.65,0
16,5,1,0,0,Kadıköy,0.8,0
23,4,0,0,0,Kadıköy,0.8,0
7,0,0,0,0,Şişli,0.75,1
19,6,1,1,0,Kadıköy,0.8,0
23,2,0,0,0,Üsküdar,0.65,0
4,0,0,0,0,Bakırköy,0.7,0
2,5,1,0,0,Kadıköy,0.8,0
19,5,1,0,0,Üsküdar,0.65,0
22,1,0,0,0,Bakırköy,0.7,0
15,0,0,1,0,Üsküdar,0.65,0
15,2,0,0,0,Bakırköy,0.7,0
3,4,0,1,0,Üsküdar,0.65,1
11,6,1,0,0,Bakırköy,0.7,0
19,1,0,0,0,Bakırköy,0.7,0
7,3,0,0,0,Şişli,0.75,1
13,1,0,1,0,Üsküdar,0.65,0
5,1,0,0,0,Üsküdar,0.65,1
6,5,1,0,0,Bakırköy,0.7,0
23,5,1,1,0,Üsküdar,0.65,0
8,1,0,0,0,Kadıköy,0.8,0
16,5,1,0,1,Beşiktaş,0.85,0
15,2,0,1,0,Beşiktaş,0.85,0
9,1,0,0,0,Beşiktaş,0.85,0
5,4,0,0,0,Beşiktaş,0.85,1
22,0,0,0,0,Şişli,0.75,0
13,4,0,1,0,Bakırköy,0.7,0
15,4,0,0,0,Beşiktaş,0.85,0
16,1,0,0,0,Bakırköy,0.7,0
11,2,0,1,0,Üsküdar,0.65,0
11,3,0,0,0,Beşiktaş,0.85,0
0,5,1,0,0,Kadıköy,0.8,1
9,1,0,0,0,Bakırköy,0.7,0
6,6,1,0,0,Bakırköy,0.7,1
22,1,0,0,0,Üsküdar,0.65,0
15,0,0,0,0,Üsküdar,0.65,0
3,3,0,0,0,Kadıköy,0.8,0
7,3,0,0,0,Kadıköy,0.8,0
14,5,1,0,0,Şişli,0.75,0
7,5,1,0,0,Kadıköy,0.8,0
21,5,1,0,0,Üsküdar,0.65,0
7,0,0,1,0,Üsküdar,0.65,0
11,0,0,0,0,Beşiktaş,0.85,1
1,0,0,0,0,Şişli,0.75,1
10,5,1,0,0,Üsküdar,0.65,0
16,3,0,0,0,Bakırköy,0.7,0
11,1,0,0,0,Kadıköy,0.8,0
20,6,1,0,0,Üsküdar,0.65,1
13,0,0,1,0,Beşiktaş,0.85,0
19,2,0,0,0,Şişli,0.75,0
9,4,0,0,0,Şişli,0.75,1
23,0,0,0,0,Bakırköy,0.7,0
23,4,0,0,0,Üsküdar,0.65,0
13,6,1,0,0,Beşiktaş,0.85,0
7,5,1,0,0,Bakırköy,0.7,0
9,0,0,0,0,Şişli,0.75,0
10,5,1,0,0,Beşiktaş,0.85,0
12,2,0,0,0,Bakırköy,0.7,0
20,0,0,0,0,Bakırköy,0.7,0
18,4,0,1,0,Beşiktaş,0.85,0
12,3,0,0,0,Bakırköy,0.7,0
14,2,0,0,0,Şişli,0.75,0
8,4,0,0,0,Kadıköy,0.8,0
19,6,1,0,0,Üsküdar,0.65,1
0,2,0,0,0,Bakırköy,0.7,1
19,0,0,0,0,Beşiktaş,0.85,0
11,6,1,1,0,Kadıköy,0.8,0
15,1,0,1,0,Kadıköy,0.8,1
8,2,0,0,0,Üsküdar,0.65,0
8,0,0,0,0,Bakırköy,0.7,0
16,1,0,0,0,Kadıköy,0.8,0
4,1,0,0,0,Kadıköy,0.8,0
20,5,1,0,0,Bakırköy,0.7,0
8,5,1,1,0,Üsküdar,0.65,0
21,5,1,0,0,Üsküdar,0.65,0
1,4,0,1,0,Üsküdar,0.65,1
3,6,1,0,0,Üsküdar,0.65,1
20,3,0,0,0,Şişli,0.75,0
13,5,1,0,0,Kadıköy,0.8,0
18,0,0,0,0,Üsküdar,0.65,0
9,3,0,0,0,Beşiktaş,0.85,0
11,0,0,0,0,Bakırköy,0.7,0
19,6,1,0,0,Bakırköy,0.7,0
5,4,0,0,0,Beşiktaş,0.85,0
11,6,1,0,0,Şişli,0.75,0
0,0,0,1,0,Bakırköy,0.7,1
5,5,1,0,0,Üsküdar,0.65,0
3,0,0,1,0,Kadıköy,0.8,1
22,2,0,0,0,Kadıköy,0.8,0
7,5,1,0,0,Şişli,0.75,0
22,5,1,1,0,Şişli,0.75,0
2,2,0,1,0,Bakırköy,0.7,1
15,5,1,0,0,Kadıköy,0.8,0
11,5,1,0,0,Bakırköy,0.7,1
0,4,0,1,0,Bakırköy,0.7,1
19,2,0,1,0,Beşiktaş,0.85,0
16,6,1,1,0,Beşiktaş,0.85,0
14,5,1,0,0,Beşiktaş,0.85,0
11,1,0,0,0,Beşiktaş,0.85,0
7,5,1,0,0,Bakırköy,0.7,0
16,3,0,0,0,Beşiktaş,0.85,0
0,6,1,0,0,Beşiktaş,0.85,0
23,0,0,1,0,Beşiktaş,0.85,0
22,2,0,0,0,Bakırköy,0.7,0
6,4,0,0,0,Bakırköy,0.7,0
19,4,0,0,0,Kadıköy,0.8,0
10,0,0,0,0,Üsküdar,0.65,0
13,0,0,0,0,Kadıköy,0.8,0
0,6,1,0,0,Şişli,0.75,1
1,4,0,0,0,Beşiktaş,0.85,0
0,4,0,0,0,Şişli,0.75,0
8,4,0,0,0,Şişli,0.75,0
22,4,0,0,0,Kadıköy,0.8,0
12,3,0,0,0,Kadıköy,0.8,0
14,1,0,0,0,Şişli,0.75,1
17,3,0,0,0,Beşiktaş,0.85,0
14,2,0,0,0,Bakırköy,0.7,0
14,5,1,0,0,Şişli,0.75,0
8,2,0,0,0,Kadıköy,0.8,0
3,6,1,0,0,Kadıköy,0.8,1
12,0,0,1,0,Bakırköy,0.7,0
6,2,0,0,0,Bakırköy,0.7,0
22,3,0,0,0,Üsküdar,0.65,0
2,1,0,0,0,Kadıköy,0.8,1
9,1,0,0,0,Üsküdar,0.65,0
8,1,0,0,0,Kadıköy,0.8,0
18,5,1,0,0,Üsküdar,0.65,0
10,1,0,0,0,Şişli,0.75,0
12,2,0,1,0,Beşiktaş,0.85,0
22,2,0,1,0,Beşiktaş,0.85,0
16,0,0,0,0,Beşiktaş,0.85,0
10,4,0,1,0,Bakırköy,0.7,0
0,2,0,0,0,Beşiktaş,0.85,0
2,4,0,0,0,Üsküdar,0.65,1
20,4,0,0,0,Şişli,0.75,0
0,6,1,0,0,Beşiktaş,0.85,1
1,2,0,0,0,Bakırköy,0.7,1
21,5,1,0,0,Üsküdar,0.65,0
4,6,1,0,0,Bakırköy,0.7,1
19,2,0,0,0,Üsküdar,0.65,0
23,4,0,0,0,Şişli,0.75,0
16,2,0,0,0,Üsküdar,0.65,0
8,3,0,0,0,Şişli,0.75,0
3,3,0,0,0,Şişli,0.75,0
0,6,1,0,0,Kadıköy,0.8,1
23,4,0,1,0,Bakırköy,0.7,0
21,4,0,0,0,Üsküdar,0.65,1
3,3,0,0,0,Üsküdar,0.65,1
5,0,0,0,0,Kadıköy,0.8,1
15,3,0,0,0,Şişli,0.75,0
6,0,0,0,0,Beşiktaş,0.85,1
4,1,0,0,0,Üsküdar,0.65,1
15,0,0,0,0,Bakırköy,0.7,0
21,0,0,1,0,Beşiktaş,0.85,0
9,5,1,0,0,Şişli,0.75,0
6,1,0,0,0,Şişli,0.75,0
12,6,1,0,0,Bakırköy,0.7,0
5,3,0,1,0,Kadıköy,0.8,0
2,2,0,0,0,Kadıköy,0.8,0
8,4,0,0,0,Beşiktaş,0.85,0
13,3,0,0,0,Şişli,0.75,0
5,0,0,0,0,Üsküdar,0.65,1
22,5,1,0,0,Beşiktaş,0.85,0
10,5,1,0,0,Beşiktaş,0.85,0
12,0,0,0,0,Bakırköy,0.7,0
7,0,0,0,1,Beşiktaş,0.85,0
12,1,0,0,0,Beşiktaş,0.85,0
4,2,0,0,0,Şişli,0.75,0
14,4,0,0,0,Beşiktaş,0.85,0
18,1,0,0,0,Şişli,0.75,0
18,3,0,0,0,Kadıköy,0.8,0
9,3,0,0,0,Beşiktaş,0.85,0
22,6,1,0,0,Üsküdar,0.65,0
5,0,0,0,0,Bakırköy,0.7,1
6,5,1,1,0,Şişli,0.75,0
13,6,1,0,0,Şişli,0.75,0
12,0,0,1,0,Bakırköy,0.7,0
10,6,1,1,0,Kadıköy,0.8,0
12,5,1,0,0,Beşiktaş,0.85,0
2,1,0,0,0,Bakırköy,0.7,1
17,5,1,0,0,Bakırköy,0.7,0
14,1,0,0,0,Beşiktaş,0.85,0
3,3,0,0,0,Şişli,0.75,1
17,3,0,0,0,Kadıköy,0.8,0
12,1,0,1,0,Bakırköy,0.7,1
7,6,1,0,0,Üsküdar,0.65,0
9,0,0,1,0,Üsküdar,0.65,1
0,0,0,0,0,Bakırköy,0.7,1
0,6,1,0,0,Üsküdar,0.65,1
16,3,0,0,0,Üsküdar,0.65,0
22,1,0,0,0,Beşiktaş,0.85,0
20,2,0,0,0,Bakırköy,0.7,0
0,6,1,0,0,Kadıköy,0.8,0
8,1,0,0,0,Kadıköy,0.8,0
11,2,0,0,0,Üsküdar,0.65,1
0,1,0,0,0,Üsküdar,0.65,1
8,3,0,0,0,Bakırköy,0.7,0
11,0,0,0,0,Üsküdar,0.65,0
3,6,1,0,0,Kadıköy,0.8,0
5,0,0,1,0,Beşiktaş,0.85,1
10,5,1,0,0,Kadıköy,0.8,0
8,3,0,0,0,Beşiktaş,0.85,0
9,3,0,0,0,Bakırköy,0.7,0
17,1,0,0,0,Bakırköy,0.7,1
19,3,0,1,0,Beşiktaş,0.85,0
20,1,0,1,0,Üsküdar,0.65,0
11,3,0,0,0,Bakırköy,0.7,0
5,3,0,0,0,Şişli,0.75,1
1,2,0,0,0,Şişli,0.75,0
23,6,1,0,0,Kadıköy,0.8,0
18,6,1,0,0,Bakırköy,0.7,1
5,2,0,0,0,Kadıköy,0.8,0
1,3,0,0,0,Şişli,0.75,1
0,3,0,0,0,Bakırköy,0.7,1
9,5,1,1,0,Beşiktaş,0.85,0
5,2,0,0,0,Bakırköy,0.7,1
18,5,1,0,0,Üsküdar,0.65,0
16,0,0,0,0,Kadıköy,0.8,0
16,2,0,0,0,Beşiktaş,0.85,0
21,4,0,0,0,Kadıköy,0.8,0
12,5,1,1,0,Beşiktaş,0.85,0
19,0,0,0,0,Bakırköy,0.7,0
21,0,0,0,0,Bakırköy,0.7,0
9,3,0,0,0,Şişli,0.75,1
13,3,0,0,0,Şişli,0.75,0
19,2,0,0,0,Bakırköy,0.7,0
16,2,0,0,0,Kadıköy,0.8,0
17,3,0,0,0,Üsküdar,0.65,0
7,0,0,1,0,Beşiktaş,0.85,1
3,1,0,0,0,Bakırköy,0.7,0
23,6,1,0,0,Üsküdar,0.65,0
1,1,0,0,0,Beşiktaş,0.85,0
0,0,0,0,0,Bakırköy,0.7,1
17,1,0,0,0,Üsküdar,0.65,0
5,2,0,0,1,Beşiktaş,0.85,0
14,3,0,0,0,Bakırköy,0.7,0
18,4,0,0,0,Bakırköy,0.7,1
11,4,0,0,0,Şişli,0.75,0
16,5,1,0,0,Şişli,0.75,0
0,6,1,0,0,Şişli,0.75,1
8,3,0,0,0,Bakırköy,0.7,0
13,1,0,1,0,Bakırköy,0.7,0
21,1,0,0,0,Bakırköy,0.7,0
15,4,0,0,0,Bakırköy,0.7,0
15,4,0,0,0,Şişli,0.75,0
10,2,0,0,0,Kadıköy,0.8,0
5,2,0,0,0,Üsküdar,0.65,1
20,1,0,1,0,Beşiktaş,0.85,0
21,4,0,0,0,Üsküdar,0.65,0
14,0,0,0,0,Üsküdar,0.65,0
11,6,1,1,0,Şişli,0.75,0
11,6,1,0,0,Üsküdar,0.65,0
12,0,0,1,0,Kadıköy,0.8,0
8,1,0,1,0,Üsküdar,0.65,1
6,1,0,1,0,Şişli,0.75,1
6,5,1,1,0,Kadıköy,0.8,1
23,4,0,1,0,Şişli,0.75,0
1,1,0,0,0,Beşiktaş,0.85,1
12,3,0,0,0,Kadıköy,0.8,0
13,1,0,0,0,Kadıköy,0.8,0
5,3,0,0,0,Kadıköy,0.8,0
22,3,0,0,0,Bakırköy,0.7,0
14,6,1,0,0,Beşiktaş,0.85,0
2,6,1,0,0,Beşiktaş,0.85,0
14,6,1,0,0,Bakırköy,0.7,0
16,5,1,0,0,Üsküdar,0.65,0
9,4,0,0,0,Şişli,0.75,0
14,4,0,1,0,Şişli,0.75,0
8,4,0,1,0,Şişli,0.75,0
5,0,0,0,0,Kadıköy,0.8,1
4,4,0,1,0,Şişli,0.75,1
6,4,0,0,0,Beşiktaş,0.85,0
21,3,0,0,0,Beşiktaş,0.85,0
23,6,1,1,0,Bakırköy,0.7,0
10,6,1,0,0,Şişli,0.75,0
16,1,0,0,0,Kadıköy,0.8,1
11,3,0,0,1,Beşiktaş,0.85,0
9,6,1,0,0,Üsküdar,0.65,0
12,4,0,0,0,Şişli,0.75,0
8,4,0,0,0,Üsküdar,0.65,1
22,1,0,0,0,Kadıköy,0.8,0
23,1,0,0,0,Şişli,0.75,0
12,2,0,0,0,Şişli,0.75,0
14,3,0,0,0,Üsküdar,0.65,1
2,3,0,1,0,Kadıköy,0.8,0
1,2,0,0,0,Kadıköy,0.8,0
21,4,0,0,0,Şişli,0.75,0
20,4,0,0,0,Şişli,0.75,0
2,4,0,0,0,Üsküdar,0.65,0
19,4,0,0,0,Beşiktaş,0.85,0
12,5,1,0,0,Şişli,0.75,0
13,2,0,0,0,Beşiktaş,0.85,0
7,1,0,0,0,Kadıköy,0.8,0
21,1,0,1,0,Şişli,0.75,0
10,1,0,1,0,Şişli,0.75,0
19,2,0,0,0,Bakırköy,0.7,0
4,5,1,0,0,Kadıköy,0.8,0
9,4,0,0,0,Üsküdar,0.65,0
23,1,0,0,0,Beşiktaş,0.85,0
3,6,1,1,0,Şişli,0.75,0
20,1,0,0,0,Şişli,0.75,0
5,0,0,1,0,Üsküdar,0.65,0
5,4,0,0,0,Şişli,0.75,0
2,2,0,0,0,Üsküdar,0.65,0
8,5,1,0,0,Beşiktaş,0.85,0
0,5,1,0,0,Bakırköy,0.7,1
11,1,0,0,0,Kadıköy,0.8,1
5,2,0,0,0,Üsküdar,0.65,1
20,6,1,1,0,Kadıköy,0.8,0
1,0,0,1,0,Kadıköy,0.8,0
17,1,0,0,0,Şişli,0.75,0
6,3,0,0,0,Üsküdar,0.65,1
4,0,0,0,0,Şişli,0.75,1
13,5,1,0,0,Bakırköy,0.7,0
7,2,0,0,0,Beşiktaş,0.85,0
11,3,0,0,0,Beşiktaş,0.85,0
12,0,0,1,0,Bakırköy,0.7,0
7,3,0,0,0,Üsküdar,0.65,1
0,5,1,0,0,Beşiktaş,0.85,0
15,4,0,0,0,Üsküdar,0.65,0
21,0,0,0,0,Beşiktaş,0.85,0
16,1,0,1,0,Üsküdar,0.65,0
8,0,0,0,0,Üsküdar,0.65,0
13,6,1,0,0,Beşiktaş,0.85,0
15,1,0,0,0,Bakırköy,0.7,1
9,5,1,0,0,Şişli,0.75,0
7,5,1,0,0,Kadıköy,0.8,0
5,4,0,1,0,Kadıköy,0.8,1
18,2,0,0,0,Üsküdar,0.65,0
2,5,1,1,0,Şişli,0.75,0
2,0,0,0,0,Şişli,0.75,1
2,5,1,1,0,Şişli,0.75,1
4,5,1,0,0,Beşiktaş,0.85,0
17,2,0,0,0,Kadıköy,0.8,0
20,0,0,0,0,Kadıköy,0.8,0
4,5,1,0,0,Kadıköy,0.8,1
21,2,0,0,0,Bakırköy,0.7,0
0,6,1,0,0,Üsküdar,0.65,1
16,6,1,1,0,Üsküdar,0.65,0
14,4,0,0,0,Bakırköy,0.7,0
4,2,0,0,0,Beşiktaş,0.85,1
22,2,0,0,0,Bakırköy,0.7,1
19,0,0,1,0,Kadıköy,0.8,0
9,6,1,1,0,Şişli,0.75,0
20,5,1,0,0,Şişli,0.75,0
18,0,0,0,0,Üsküdar,0.65,0
8,6,1,0,0,Kadıköy,0.8,0
20,0,0,0,0,Üsküdar,0.65,0
7,0,0,0,0,Kadıköy,0.8,0
13,3,0,0,0,Beşiktaş,0.85,0
15,6,1,1,0,Beşiktaş,0.85,0
4,5,1,0,0,Üsküdar,0.65,1
22,3,0,1,0,Bakırköy,0.7,0
4,4,0,1,0,Beşiktaş,0.85,0
5,2,0,0,0,Üsküdar,0.65,1
5,1,0,0,0,Şişli,0.75,0
16,3,0,0,0,Üsküdar,0.65,1
2,1,0,0,0,Bakırköy,0.7,1
15,6,1,1,0,Kadıköy,0.8,0
12,1,0,0,0,Beşiktaş,0.85,0
2,6,1,0,0,Şişli,0.75,1
23,0,0,0,0,Beşiktaş,0.85,0
16,3,0,0,0,Kadıköy,0.8,0
19,0,0,1,0,Üsküdar,0.65,0
6,2,0,1,0,Kadıköy,0.8,0
17,4,0,1,0,Kadıköy,0.8,0
23,1,0,0,0,Beşiktaş,0.85,0
2,2,0,0,0,Beşiktaş,0.85,0
3,0,0,0,0,Kadıköy,0.8,0
22,2,0,0,0,Bakırköy,0.7,0
22,5,1,0,0,Şişli,0.75,0
7,2,0,0,0,Bakırköy,0.7,0
12,6,1,0,0,Beşiktaş,0.85,0
17,1,0,1,0,Şişli,0.75,0
6,4,0,0,0,Bakırköy,0.7,0
11,0,0,0,0,Kadıköy,0.8,0
15,5,1,0,0,Bakırköy,0.7,0
17,0,0,0,0,Bakırköy,0.7,0
4,0,0,1,0,Şişli,0.75,1
23,0,0,1,0,Kadıköy,0.8,0
21,3,0,0,0,Bakırköy,0.7,1
5,5,1,0,0,Kadıköy,0.8,1
4,3,0,1,0,Kadıköy,0.8,1
2,3,0,0,0,Bakırköy,0.7,0
23,4,0,0,0,Beşiktaş,0.85,0
8,4,0,0,1,Beşiktaş,0.85,0
19,5,1,0,0,Şişli,0.75,0
12,5,1,0,0,Üsküdar,0.65,1
1,4,0,0,0,Üsküdar,0.65,1
5,3,0,0,0,Bakırköy,0.7,1
7,2,0,0,0,Bakırköy,0.7,0
16,4,0,1,0,Şişli,0.75,0
5,1,0,0,0,Üsküdar,0.65,1
20,6,1,1,0,Kadıköy,0.8,0
23,1,0,0,0,Üsküdar,0.65,0
6,6,1,0,0,Kadıköy,0.8,0
10,3,0,0,0,Şişli,0.75,0
17,1,0,0,0,Şişli,0.75,0
21,3,0,0,0,Üsküdar,0.65,1
0,6,1,1,0,Üsküdar,0.65,0
12,4,0,0,0,Üsküdar,0.65,0
1,1,0,0,0,Beşiktaş,0.85,1
2,1,0,0,0,Kadıköy,0.8,0
11,3,0,0,0,Şişli,0.75,0
19,0,0,0,0,Beşiktaş,0.85,0
11,3,0,0,0,Üsküdar,0.65,0
15,6,1,0,1,Beşiktaş,0.85,0
6,3,0,1,0,Üsküdar,0.65,0
18,0,0,0,0,Şişli,0.75,0
15,3,0,1,0,Bakırköy,0.7,1
17,3,0,0,0,Bakırköy,0.7,0
22,5,1,1,0,Şişli,0.75,0
18,2,0,0,0,Beşiktaş,0.85,0
21,2,0,0,0,Kadıköy,0.8,0
5,2,0,0,0,Bakırköy,0.7,1
12,3,0,0,0,Bakırköy,0.7,0
9,3,0,0,0,Üsküdar,0.65,0
20,3,0,0,0,Bakırköy,0.7,0
23,5,1,0,0,Kadıköy,0.8,0
21,0,0,1,0,Kadıköy,0.8,0
19,3,0,0,0,Bakırköy,0.7,0
16,6,1,0,0,Bakırköy,0.7,1
1,6,1,1,1,Beşiktaş,0.85,0
1,5,1,0,0,Üsküdar,0.65,0
6,3,0,1,0,Üsküdar,0.65,0
17,1,0,0,0,Bakırköy,0.7,0
17,4,0,1,0,Üsküdar,0.65,0
15,3,0,0,0,Kadıköy,0.8,0
10,4,0,1,0,Üsküdar,0.65,0
6,0,0,0,0,Beşiktaş,0.85,0
23,3,0,0,0,Şişli,0.75,0
21,4,0,1,0,Bakırköy,0.7,0
16,4,0,0,0,Üsküdar,0.65,0
15,0,0,0,0,Şişli,0.75,0
4,4,0,0,1,Beşiktaş,0.85,0
22,5,1,0,0,Beşiktaş,0.85,0
9,2,0,1,1,Beşiktaş,0.85,0
12,5,1,1,0,Şişli,0.75,0
13,4,0,0,0,Beşiktaş,0.85,0
0,3,0,1,0,Şişli,0.75,1
1,3,0,1,0,Üsküdar,0.65,0
2,4,0,0,0,Üsküdar,0.65,0
19,5,1,1,0,Kadıköy,0.8,0
3,6,1,0,0,Beşiktaş,0.85,0
14,1,0,0,0,Şişli,0.75,1
6,2,0,0,0,Şişli,0.75,1
8,3,0,0,0,Beşiktaş,0.85,0
14,0,0,0,0,Şişli,0.75,0
0,0,0,0,0,Şişli,0.75,0
14,5,1,0,0,Şişli,0.75,0
9,1,0,1,0,Beşiktaş,0.85,0
7,2,0,1,0,Üsküdar,0.65,0
21,1,0,0,0,Beşiktaş,0.85,0
10,6,1,0,0,Bakırköy,0.7,0
4,5,1,0,0,Şişli,0.75,1
17,3,0,0,0,Beşiktaş,0.85,0
8,6,1,0,1,Beşiktaş,0.85,0
18,4,0,1,0,Üsküdar,0.65,0
20,1,0,0,0,Şişli,0.75,0
19,1,0,0,0,Kadıköy,0.8,0
9,5,1,0,0,Beşiktaş,0.85,0
16,3,0,0,0,Üsküdar,0.65,0
14,0,0,0,0,Şişli,0.75,1
6,3,0,0,0,Kadıköy,0.8,0
8,0,0,0,0,Şişli,0.75,0
5,3,0,0,0,Beşiktaş,0.85,1
3,0,0,0,0,Üsküdar,0.65,0
16,4,0,0,0,Üsküdar,0.65,0
15,4,0,0,0,Bakırköy,0.7,1
10,3,0,0,0,Bakırköy,0.7,0
2,3,0,0,0,Kadıköy,0.8,1
13,4,0,1,0,Kadıköy,0.8,0
16,4,0,0,0,Beşiktaş,0.85,1
23,0,0,0,0,Bakırköy,0.7,0
8,4,0,1,0,Kadıköy,0.8,0
22,2,0,0,0,Beşiktaş,0.85,0
9,2,0,0,0,Kadıköy,0.8,0
12,3,0,0,0,Bakırköy,0.7,0
3,0,0,0,0,Üsküdar,0.65,0
13,0,0,0,0,Kadıköy,0.8,0
17,0,0,0,0,Şişli,0.75,0
19,3,0,0,0,Beşiktaş,0.85,0
23,2,0,1,0,Üsküdar,0.65,0
2,0,0,1,0,Üsküdar,0.65,1
21,4,0,0,0,Kadıköy,0.8,0
17,2,0,0,0,Beşiktaş,0.85,0
19,6,1,0,0,Şişli,0.75,0
0,6,1,0,0,Beşiktaş,0.85,0
18,0,0,0,0,Bakırköy,0.7,0
14,4,0,0,0,Beşiktaş,0.85,0
4,0,0,0,0,Şişli,0.75,1
4,4,0,0,0,Kadıköy,0.8,1
21,6,1,0,0,Üsküdar,0.65,0
23,1,0,0,0,Bakırköy,0.7,0
16,1,0,0,0,Beşiktaş,0.85,0
17,2,0,0,0,Üsküdar,0.65,0
13,0,0,1,0,Bakırköy,0.7,1
21,2,0,0,0,Şişli,0.75,0
15,0,0,0,0,Beşiktaş,0.85,0
2,3,0,0,0,Kadıköy,0.8,0
8,3,0,0,0,Kadıköy,0.8,0
3,1,0,1,0,Şişli,0.75,0
11,5,1,1,0,Bakırköy,0.7,0
23,3,0,0,0,Kadıköy,0.8,1
17,6,1,1,0,Şişli,0.75,0
4,6,1,0,0,Üsküdar,0.65,0
13,5,1,0,0,Şişli,0.75,0
10,6,1,0,0,Beşiktaş,0.85,0
17,4,0,0,0,Üsküdar,0.65,0
18,6,1,0,0,Üsküdar,0.65,0
19,3,0,0,0,Üsküdar,0.65,0
16,2,0,0,0,Kadıköy,0.8,1
21,1,0,0,0,Üsküdar,0.65,0
12,1,0,0,0,Bakırköy,0.7,1
8,6,1,0,0,Üsküdar,0.65,0
0,1,0,0,0,Bakırköy,0.7,0
22,4,0,0,0,Şişli,0.75,0
8,2,0,0,0,Bakırköy,0.7,0
2,5,1,1,0,Kadıköy,0.8,1
12,1,0,0,0,Üsküdar,0.65,0
2,2,0,0,0,Şişli,0.75,1
12,4,0,1,0,Beşiktaş,0.85,0
0,0,0,1,0,Beşiktaş,0.85,0
23,0,0,0,0,Kadıköy,0.8,0
14,2,0,0,0,Üsküdar,0.65,0
15,6,1,0,0,Bakırköy,0.7,0
5,5,1,0,0,Üsküdar,0.65,0
13,6,1,0,0,Üsküdar,0.65,1
20,1,0,0,0,Bakırköy,0.7,1
3,5,1,1,0,Kadıköy,0.8,0
8,0,0,0,0,Kadıköy,0.8,0
4,0,0,0,0,Bakırköy,0.7,1
